253,11,38,803
242,11,38,792
231,11,38,781
220,11,38,770
209,11,38,759
198,11,38,748
187,11,38,737
176,11,38,726
165,11,38,715
154,11,38,704
143,11,38,693
132,11,38,682
121,11,38,671
110,11,38,660
99,11,38,649
88,11,38,638
77,11,38,627
66,11,38,616
55,11,38,605
44,11,38,594
33,11,38,583
22,11,38,572
11,11,38,561
0,11,38,550
-11,11,38,539
-22,11,38,528
517,11,58,2000
506,11,58,2000
495,11,58,2000
484,11,58,2000
473,11,58,2000
462,11,58,2000
451,11,58,2000
440,11,58,2000
429,11,58,2000
418,12,58,2000
406,12,58,2000
394,12,58,2000
382,12,58,2000
370,12,58,2000
358,12,58,2000
346,12,58,2000
334,12,58,2000
322,12,58,2000
310,12,58,2000
298,12,58,2000
286,12,58,2000
274,12,58,2000
262,12,58,2000
250,12,58,2000
238,12,58,2000
226,12,58,2000
214,12,58,2000
202,12,58,2000
190,12,58,2000
178,12,58,2000
166,12,58,2000
154,12,58,2000
142,12,58,2000
130,12,58,2000
118,12,58,2000
106,12,58,2000
94,12,58,2000
82,12,58,2000
70,12,58,2000
58,12,58,2000
46,12,58,2000
34,12,58,2000
22,12,58,2000
10,12,58,2000
-2,12,58,2000
-14,12,58,2000
-26,12,58,1088
1076,12,58,2000
1064,12,58,2000
1052,12,58,2000
1040,12,58,2000
1028,12,58,2000
1016,12,58,2000
1004,12,58,2000
992,12,58,2000
980,12,58,2000
968,12,58,2000
956,12,58,2000
944,12,58,2000
932,12,58,2000
920,12,58,2000
908,12,58,2000
896,12,58,2000
884,12,58,2000
872,12,58,2000
860,12,58,2000
848,12,58,2000
836,12,58,2000
824,12,58,2000
812,12,58,2000
800,12,58,2000
788,12,58,2000
776,12,58,2000
764,12,58,2000
752,12,58,2000
740,12,58,2000
728,12,58,2000
716,12,58,2000
704,12,58,2000
692,12,58,2000
680,12,58,2000
668,12,58,2000
656,12,58,2000
644,12,58,2000
632,12,58,2000
620,12,58,2000
608,12,58,2000
596,12,58,2000
584,12,58,2000
572,12,58,2000
560,12,58,2000
548,12,58,2000
536,12,58,2000
524,12,58,2000
512,12,58,2000
500,12,58,2000
488,12,58,2000
476,12,58,2000
464,12,58,2000
452,12,58,2000
440,12,58,2000
428,12,58,2000
416,12,58,2000
404,12,58,2000
392,12,58,2000
380,12,58,2000
368,12,58,2000
356,12,58,2000
344,12,58,2000
332,12,58,2000
320,12,58,2000
308,12,58,2000
296,12,58,2000
284,12,58,2000
272,12,58,2000
260,12,58,2000
248,12,58,2000
236,12,58,2000
224,12,58,2000
212,12,58,2000
200,12,58,2000
188,12,58,2000
176,12,58,2000
164,12,58,2000
152,12,58,1088
140,12,58,1076
128,12,58,1064
116,12,58,1052
104,12,58,1040
92,12,58,1028
80,12,58,1016
68,12,58,1004
56,12,58,992
44,12,58,980
32,12,58,968
20,12,58,956
8,12,58,944
-4,12,58,932
-16,12,58,920
-28,12,58,908
896,12,58,2000
884,12,58,2000
872,12,58,2000
860,12,58,2000
848,12,58,2000
836,12,58,2000
824,12,58,2000
812,12,58,2000
800,12,58,2000
788,12,58,2000
776,12,58,2000
764,12,58,2000
752,12,58,2000
740,12,58,2000
728,12,58,2000
716,12,58,2000
704,12,58,2000
692,12,58,2000
680,12,58,2000
668,12,58,2000
656,12,58,2000
644,12,58,2000
632,12,58,2000
620,12,58,2000
608,12,58,2000
596,12,58,2000
584,12,58,2000
572,12,58,2000
560,12,58,2000
548,12,58,2000
536,12,58,2000
524,12,58,2000
512,12,58,2000
500,12,58,1088
488,12,58,1076
476,12,58,1064
464,12,58,1052
452,12,58,1040
440,12,58,1028
428,12,58,1016
416,12,58,1004
404,12,58,992
392,12,58,980
380,12,58,968
368,12,58,956
356,12,58,944
344,12,58,932
332,12,58,920
320,12,58,908
308,12,58,896
296,12,58,884
284,12,58,872
272,12,58,860
260,12,58,848
248,12,58,836
236,12,58,824
224,12,58,812
212,12,58,800
200,12,58,788
188,12,58,776
176,12,58,764
164,12,58,752
152,12,58,740
140,12,58,728
128,12,58,716
116,12,58,704
104,12,58,692
92,12,58,680
80,12,58,668
68,12,58,656
56,12,58,644
44,12,58,632
32,12,58,620
20,12,58,608
8,12,58,596
-4,12,58,584
-16,12,58,572
-28,12,58,560
548,12,123,2000
536,12,123,2000
524,12,123,2000
512,12,123,2000
500,12,123,2000
488,12,123,2000
476,12,123,2000
464,12,123,2000
452,12,123,2000
440,12,123,2000
428,12,123,2000
416,12,123,2000
404,12,123,2000
392,12,123,2000
380,12,123,2000
368,12,123,2000
356,12,123,2000
344,12,123,2000
332,12,123,2000
320,12,123,2000
308,12,123,2000
296,12,123,2000
284,12,123,2000
272,12,123,2000
260,12,123,2000
248,12,123,2000
236,12,123,2000
224,12,123,2000
212,12,123,2000
200,12,123,2000
188,12,123,2000
176,12,123,2000
164,12,123,2000
152,12,123,2000
140,12,123,2000
128,12,123,1088
116,12,123,1076
104,12,123,1064
92,12,123,1052
80,12,123,1040
68,12,123,1028
56,12,123,1016
44,12,123,1004
32,12,123,992
20,12,123,980
8,12,123,968
-4,12,123,956
-16,12,123,944
-28,12,123,932
-40,12,123,920
-52,12,123,908
896,12,38,2000
884,12,38,2000
872,12,38,2000
860,12,38,2000
848,12,38,2000
836,12,38,2000
824,12,38,2000
812,12,38,2000
800,12,38,2000
788,12,38,2000
776,12,38,2000
764,12,38,2000
752,12,38,2000
740,12,38,2000
728,12,38,2000
716,12,38,2000
704,12,38,2000
692,12,38,2000
680,12,38,2000
668,12,38,2000
656,12,38,2000
644,12,38,2000
632,12,38,2000
620,12,38,2000
608,12,38,2000
596,12,38,2000
584,12,38,2000
572,12,38,2000
560,12,38,2000
548,12,38,2000
536,12,38,2000
524,12,38,2000
512,12,38,2000
500,12,38,2000
488,12,38,2000
476,12,38,2000
464,12,38,2000
452,12,38,2000
440,12,38,2000
428,12,38,2000
416,12,38,2000
404,12,38,2000
392,12,38,2000
380,12,38,2000
368,12,38,2000
356,12,38,2000
344,12,38,2000
332,12,38,2000
320,12,38,2000
308,12,38,2000
296,12,38,2000
284,12,38,2000
272,12,38,2000
260,12,38,2000
248,12,38,2000
236,12,38,2000
224,12,38,2000
212,12,38,2000
200,12,38,2000
188,12,38,2000
176,12,38,2000
164,12,38,2000
152,12,38,2000
140,12,38,2000
128,12,38,2000
116,12,38,2000
104,12,38,2000
92,12,38,2000
80,12,38,2000
68,12,38,2000
56,12,38,2000
44,12,38,2000
32,12,38,2000
20,12,38,2000
8,12,38,1088
-4,12,38,1076
-16,12,38,1064
1052,12,58,2000
1040,12,58,2000
1028,12,58,2000
1016,12,58,2000
1004,12,58,2000
992,12,58,2000
980,12,58,2000
968,12,58,2000
956,12,58,2000
944,12,58,2000
932,12,58,2000
920,12,58,2000
908,12,58,2000
896,12,58,2000
884,12,58,2000
872,12,58,2000
860,12,58,2000
848,12,58,2000
836,12,58,2000
824,12,58,2000
812,12,58,2000
800,12,58,2000
788,12,58,2000
776,12,58,2000
764,12,58,2000
752,12,58,2000
740,12,58,2000
728,12,58,2000
716,12,58,2000
704,12,58,2000
692,12,58,2000
680,12,58,2000
668,12,58,2000
656,12,58,2000
644,12,58,2000
632,12,58,2000
620,12,58,2000
608,12,58,2000
596,12,58,2000
584,12,58,2000
572,12,58,2000
560,12,58,2000
548,12,58,1088
536,12,58,1076
524,12,58,1064
512,12,58,1052
500,12,58,1040
488,12,58,1028
476,12,58,1016
464,12,58,1004
452,12,58,992
440,12,58,980
428,12,58,968
416,12,58,956
404,12,58,944
392,12,58,932
380,12,58,920
368,12,58,908
356,12,58,896
344,12,58,884
332,12,58,872
320,12,58,860
308,12,58,848
296,13,58,836
283,13,58,823
270,13,58,810
257,13,58,797
244,13,58,784
231,13,58,771
218,13,58,758
205,13,58,745
192,13,58,732
179,13,58,719
166,13,58,706
153,13,58,693
140,13,58,680
127,13,58,667
114,13,58,654
101,13,58,641
88,13,58,628
75,13,58,615
62,13,58,602
49,13,58,589
36,13,58,576
23,13,58,563
10,13,58,550
-3,13,58,537
-16,13,58,524
-29,13,58,511
498,13,83,2000
485,13,83,2000
472,13,83,2000
459,13,83,2000
446,13,83,2000
433,13,83,2000
420,13,83,2000
407,13,83,1087
394,13,83,1074
381,13,83,1061
368,13,83,1048
355,13,83,1035
342,13,83,1022
329,13,83,1009
316,13,83,996
303,13,83,983
290,13,83,970
277,13,83,957
264,13,83,944
251,13,83,931
238,13,83,918
225,13,83,905
212,13,83,892
199,13,83,879
186,13,83,866
173,13,83,853
160,13,83,840
147,13,83,827
134,13,83,814
121,13,83,801
108,13,83,788
95,13,83,775
82,13,83,762
69,13,83,749
56,13,83,736
43,13,83,723
30,13,83,710
17,13,83,697
4,13,83,684
-9,13,83,671
-22,13,83,658
-35,13,83,645
-48,13,83,632
-61,13,83,619
606,13,38,2000
593,13,38,2000
580,13,38,2000
567,13,38,2000
554,13,38,2000
541,13,38,2000
528,13,38,2000
515,13,38,2000
502,13,38,2000
489,13,38,2000
476,13,38,2000
463,13,38,2000
450,13,38,2000
437,13,38,2000
424,13,38,2000
411,13,38,2000
398,13,38,2000
385,13,38,2000
372,13,38,2000
359,13,38,2000
346,13,38,2000
333,13,38,2000
320,13,38,2000
307,13,38,2000
294,13,38,2000
281,13,38,2000
268,13,38,2000
255,13,38,2000
242,13,38,2000
229,13,38,2000
216,13,38,2000
203,13,38,2000
190,13,38,2000
177,13,38,2000
164,13,38,2000
151,13,38,2000
138,13,38,2000
125,13,38,2000
112,13,38,2000
99,13,38,1087
86,13,38,1074
73,13,38,1061
60,13,38,1048
47,13,38,1035
34,13,38,1022
21,13,38,1009
8,13,38,996
-5,13,38,983
-18,13,38,970
-31,13,38,957
-44,13,38,944
-57,13,38,931
-70,13,38,918
905,13,38,2000
892,13,38,2000
879,13,38,2000
866,13,38,2000
853,13,38,2000
840,13,38,2000
827,13,38,2000
814,13,38,2000
801,13,38,2000
788,13,38,2000
775,13,38,2000
762,13,38,2000
749,13,38,2000
736,13,38,2000
723,13,38,2000
710,13,38,2000
697,13,38,2000
684,13,38,2000
671,13,38,2000
658,13,38,2000
645,13,38,2000
632,13,38,2000
619,13,38,2000
606,13,38,2000
593,13,38,2000
580,13,38,2000
567,13,38,2000
554,13,38,2000
541,13,38,2000
528,13,38,2000
515,13,38,2000
502,13,38,2000
489,13,38,2000
476,13,38,2000
463,13,38,2000
450,13,38,2000
437,13,38,2000
424,13,38,2000
411,13,38,2000
398,13,38,2000
385,13,38,2000
372,13,38,2000
359,13,38,2000
346,13,38,2000
333,13,38,2000
320,13,38,2000
307,13,38,2000
294,13,38,1087
281,13,38,1074
268,13,38,1061
255,13,38,1048
242,13,38,1035
229,13,38,1022
216,13,38,1009
203,13,38,996
190,13,38,983
177,13,38,970
164,13,38,957
151,13,38,944
138,13,38,931
125,13,38,918
112,13,38,905
99,13,38,892
86,13,38,879
73,13,38,866
60,13,38,853
47,13,38,840
34,13,38,827
21,13,38,814
8,13,38,801
-5,13,38,788
-18,13,38,775
-31,13,38,762
-44,13,38,749
736,13,38,2000
723,13,38,2000
710,13,38,2000
697,13,38,2000
684,13,38,2000
671,13,38,2000
658,13,38,2000
645,13,38,2000
632,13,38,2000
619,13,38,2000
606,13,38,2000
593,13,38,2000
580,13,38,2000
567,13,38,2000
554,13,38,2000
541,13,38,2000
528,13,38,2000
515,13,38,2000
502,13,38,2000
489,13,38,2000
476,13,38,2000
463,13,38,2000
450,13,38,2000
437,13,38,2000
424,13,38,2000
411,13,38,2000
398,13,38,2000
385,13,38,2000
372,13,38,2000
359,13,38,2000
346,13,38,2000
333,13,38,2000
320,13,38,2000
307,13,38,2000
294,13,38,2000
281,13,38,2000
268,13,38,2000
255,13,38,2000
242,13,38,2000
229,13,38,2000
216,13,38,2000
203,13,38,2000
190,13,38,2000
177,13,38,1087
164,13,38,1074
151,13,38,1061
138,13,38,1048
125,13,38,1035
112,13,38,1022
99,13,38,1009
86,13,38,996
73,13,38,983
60,13,38,970
47,13,38,957
34,13,38,944
21,13,38,931
8,13,38,918
-5,13,38,905
-18,13,38,892
-31,13,38,879
-44,13,38,866
853,13,38,2000
840,13,38,2000
827,13,38,2000
814,13,38,2000
801,13,38,2000
788,13,38,2000
775,13,38,2000
762,13,38,2000
749,13,38,2000
736,13,38,2000
723,13,38,2000
710,13,38,2000
697,13,38,2000
684,13,38,2000
671,13,38,2000
658,13,38,2000
645,13,38,2000
632,13,38,2000
619,13,38,2000
606,13,38,2000
593,13,38,2000
580,13,38,2000
567,13,38,2000
554,13,38,2000
541,13,38,2000
528,13,38,2000
515,13,38,2000
502,13,38,2000
489,13,38,2000
476,13,38,2000
463,13,38,1087
450,13,38,1074
437,13,38,1061
424,13,38,1048
411,13,38,1035
398,13,38,1022
385,13,38,1009
372,13,38,996
359,13,38,983
346,13,38,970
333,13,38,957
320,13,38,944
307,13,38,931
294,13,38,918
281,13,38,905
268,13,38,892
255,13,38,879
242,13,38,866
229,13,38,853
216,13,38,840
203,13,38,827
190,13,38,814
177,13,38,801
164,13,38,788
151,13,38,775
138,13,38,762
125,13,38,749
112,13,38,736
99,13,38,723
86,13,38,710
73,13,38,697
60,13,38,684
47,13,38,671
34,13,38,658
21,13,38,645
8,13,38,632
-5,13,38,619
-18,13,38,606
-31,13,38,593
-44,13,38,580
-57,13,38,567
-70,13,38,554
541,13,38,2000
528,13,38,2000
515,13,38,2000
502,13,38,2000
489,13,38,2000
476,13,38,2000
463,13,38,2000
450,13,38,2000
437,13,38,2000
424,13,38,2000
411,13,38,2000
398,13,38,2000
385,13,38,2000
372,13,38,2000
359,13,38,2000
346,13,38,2000
333,13,38,2000
320,13,38,2000
307,13,38,2000
294,13,38,2000
281,13,38,2000
268,13,38,2000
255,13,38,2000
242,13,38,2000
229,13,38,2000
216,13,38,2000
203,13,38,2000
190,13,38,2000
177,13,38,2000
164,13,38,2000
151,13,38,2000
138,13,38,2000
125,13,38,2000
112,13,38,2000
99,13,38,2000
86,13,38,2000
73,13,38,1087
60,13,38,1074
47,13,38,1061
34,13,38,1048
21,13,38,1035
8,13,38,1022
-5,13,38,1009
-18,13,38,996
983,13,58,2000
970,13,58,2000
957,13,58,2000
944,13,58,2000
931,13,58,2000
918,13,58,2000
905,13,58,2000
892,13,58,2000
879,13,58,2000
